step,time,requested_x,requested_y,requested_z,i,j,k,T,pressure,velocity_magnitude
815,40.75,0.22,0,0.3,4,0,13,20.0053,-0.00276871,0.0319975
816,40.8,0.22,0,0.3,4,0,13,20.0053,0,0
817,40.85,0.22,0,0.3,4,0,13,20.0053,-0.00276871,0.0319975
818,40.9,0.22,0,0.3,4,0,13,20.0054,0,0
819,40.95,0.22,0,0.3,4,0,13,20.0054,-0.00276871,0.0319975
820,41,0.22,0,0.3,4,0,13,20.0054,0,0
821,41.05,0.22,0,0.3,4,0,13,20.0054,-0.00276871,0.0319976
822,41.1,0.22,0,0.3,4,0,13,20.0055,0,0
823,41.15,0.22,0,0.3,4,0,13,20.0055,-0.00276871,0.0319976
824,41.2,0.22,0,0.3,4,0,13,20.0055,0,0
825,41.25,0.22,0,0.3,4,0,13,20.0055,-0.00276871,0.0319976
826,41.3,0.22,0,0.3,4,0,13,20.0056,0,0
827,41.35,0.22,0,0.3,4,0,13,20.0056,-0.00276871,0.0319976
828,41.4,0.22,0,0.3,4,0,13,20.0056,0,0
829,41.45,0.22,0,0.3,4,0,13,20.0056,-0.00276871,0.0319976
830,41.5,0.22,0,0.3,4,0,13,20.0057,0,0
831,41.55,0.22,0,0.3,4,0,13,20.0057,-0.00276871,0.0319976
832,41.6,0.22,0,0.3,4,0,13,20.0057,0,0
833,41.65,0.22,0,0.3,4,0,13,20.0057,-0.00276871,0.0319976
834,41.7,0.22,0,0.3,4,0,13,20.0058,0,0
835,41.75,0.22,0,0.3,4,0,13,20.0058,-0.00276871,0.0319976
836,41.8,0.22,0,0.3,4,0,13,20.0058,0,0
837,41.85,0.22,0,0.3,4,0,13,20.0059,-0.00276871,0.0319976
838,41.9,0.22,0,0.3,4,0,13,20.0059,0,0
839,41.95,0.22,0,0.3,4,0,13,20.0059,-0.00276871,0.0319976
840,42,0.22,0,0.3,4,0,13,20.006,0,0
841,42.05,0.22,0,0.3,4,0,13,20.006,-0.00276871,0.0319976
842,42.1,0.22,0,0.3,4,0,13,20.006,0,0
843,42.15,0.22,0,0.3,4,0,13,20.006,-0.00276871,0.0319976
844,42.2,0.22,0,0.3,4,0,13,20.0061,0,0
845,42.25,0.22,0,0.3,4,0,13,20.0061,-0.00276871,0.0319976
846,42.3,0.22,0,0.3,4,0,13,20.0061,0,0
847,42.35,0.22,0,0.3,4,0,13,20.0061,-0.00276871,0.0319976
848,42.4,0.22,0,0.3,4,0,13,20.0062,0,0
849,42.45,0.22,0,0.3,4,0,13,20.0062,-0.00276871,0.0319976
850,42.5,0.22,0,0.3,4,0,13,20.0062,0,0
851,42.55,0.22,0,0.3,4,0,13,20.0063,-0.00276871,0.0319976
852,42.6,0.22,0,0.3,4,0,13,20.0063,0,0
853,42.65,0.22,0,0.3,4,0,13,20.0063,-0.00276871,0.0319976
854,42.7,0.22,0,0.3,4,0,13,20.0064,0,0
855,42.75,0.22,0,0.3,4,0,13,20.0064,-0.00276871,0.0319976
856,42.8,0.22,0,0.3,4,0,13,20.0064,0,0
857,42.85,0.22,0,0.3,4,0,13,20.0064,-0.00276871,0.0319976
858,42.9,0.22,0,0.3,4,0,13,20.0065,0,0
859,42.95,0.22,0,0.3,4,0,13,20.0065,-0.00276871,0.0319976
860,43,0.22,0,0.3,4,0,13,20.0065,0,0
861,43.05,0.22,0,0.3,4,0,13,20.0065,-0.0027687,0.0319976
862,43.1,0.22,0,0.3,4,0,13,20.0066,0,0
863,43.15,0.22,0,0.3,4,0,13,20.0066,-0.0027687,0.0319976
864,43.2,0.22,0,0.3,4,0,13,20.0066,0,0
865,43.25,0.22,0,0.3,4,0,13,20.0067,-0.0027687,0.0319976
866,43.3,0.22,0,0.3,4,0,13,20.0067,0,0
867,43.35,0.22,0,0.3,4,0,13,20.0067,-0.0027687,0.0319976
868,43.4,0.22,0,0.3,4,0,13,20.0068,0,0
869,43.45,0.22,0,0.3,4,0,13,20.0068,-0.0027687,0.0319976
870,43.5,0.22,0,0.3,4,0,13,20.0068,0,0
871,43.55,0.22,0,0.3,4,0,13,20.0068,-0.0027687,0.0319976
872,43.6,0.22,0,0.3,4,0,13,20.0069,0,0
873,43.65,0.22,0,0.3,4,0,13,20.0069,-0.0027687,0.0319976
874,43.7,0.22,0,0.3,4,0,13,20.0069,0,0
875,43.75,0.22,0,0.3,4,0,13,20.007,-0.0027687,0.0319976
876,43.8,0.22,0,0.3,4,0,13,20.007,0,0
877,43.85,0.22,0,0.3,4,0,13,20.007,-0.0027687,0.0319976
878,43.9,0.22,0,0.3,4,0,13,20.0071,0,0
879,43.95,0.22,0,0.3,4,0,13,20.0071,-0.0027687,0.0319976
880,44,0.22,0,0.3,4,0,13,20.0071,0,0
881,44.05,0.22,0,0.3,4,0,13,20.0071,-0.0027687,0.0319976
882,44.1,0.22,0,0.3,4,0,13,20.0072,0,0
883,44.15,0.22,0,0.3,4,0,13,20.0072,-0.0027687,0.0319976
884,44.2,0.22,0,0.3,4,0,13,20.0073,0,0
885,44.25,0.22,0,0.3,4,0,13,20.0073,-0.0027687,0.0319976
886,44.3,0.22,0,0.3,4,0,13,20.0073,0,0
887,44.35,0.22,0,0.3,4,0,13,20.0073,-0.0027687,0.0319976
888,44.4,0.22,0,0.3,4,0,13,20.0074,0,0
889,44.45,0.22,0,0.3,4,0,13,20.0074,-0.0027687,0.0319976
890,44.5,0.22,0,0.3,4,0,13,20.0074,0,0
891,44.55,0.22,0,0.3,4,0,13,20.0075,-0.00276869,0.0319977
892,44.6,0.22,0,0.3,4,0,13,20.0075,0,0
893,44.65,0.22,0,0.3,4,0,13,20.0075,-0.00276869,0.0319977
894,44.7,0.22,0,0.3,4,0,13,20.0076,0,0
895,44.75,0.22,0,0.3,4,0,13,20.0076,-0.00276869,0.0319977
896,44.8,0.22,0,0.3,4,0,13,20.0076,0,0
897,44.85,0.22,0,0.3,4,0,13,20.0076,-0.00276869,0.0319977
898,44.9,0.22,0,0.3,4,0,13,20.0077,0,0
899,44.95,0.22,0,0.3,4,0,13,20.0077,-0.00276869,0.0319977
900,45,0.22,0,0.3,4,0,13,20.0078,0,0
901,45.05,0.22,0,0.3,4,0,13,20.0078,-0.00276869,0.0319977
902,45.1,0.22,0,0.3,4,0,13,20.0078,0,0
903,45.15,0.22,0,0.3,4,0,13,20.0078,-0.00276869,0.0319977
904,45.2,0.22,0,0.3,4,0,13,20.0079,0,0
905,45.25,0.22,0,0.3,4,0,13,20.0079,-0.00276869,0.0319977
906,45.3,0.22,0,0.3,4,0,13,20.0079,0,0
907,45.35,0.22,0,0.3,4,0,13,20.008,-0.00276869,0.0319977
908,45.4,0.22,0,0.3,4,0,13,20.008,0,0
909,45.45,0.22,0,0.3,4,0,13,20.008,-0.00276869,0.0319977
910,45.5,0.22,0,0.3,4,0,13,20.0081,0,0
911,45.55,0.22,0,0.3,4,0,13,20.0081,-0.00276869,0.0319977
912,45.6,0.22,0,0.3,4,0,13,20.0081,0,0
913,45.65,0.22,0,0.3,4,0,13,20.0082,-0.00276869,0.0319977
914,45.7,0.22,0,0.3,4,0,13,20.0082,0,0
915,45.75,0.22,0,0.3,4,0,13,20.0082,-0.00276869,0.0319977
916,45.8,0.22,0,0.3,4,0,13,20.0083,0,0
917,45.85,0.22,0,0.3,4,0,13,20.0083,-0.00276869,0.0319977
918,45.9,0.22,0,0.3,4,0,13,20.0083,0,0
919,45.95,0.22,0,0.3,4,0,13,20.0084,-0.00276869,0.0319977
920,46,0.22,0,0.3,4,0,13,20.0084,0,0
921,46.05,0.22,0,0.3,4,0,13,20.0084,-0.00276868,0.0319977
922,46.1,0.22,0,0.3,4,0,13,20.0085,0,0
923,46.15,0.22,0,0.3,4,0,13,20.0085,-0.00276868,0.0319977
924,46.2,0.22,0,0.3,4,0,13,20.0085,0,0
925,46.25,0.22,0,0.3,4,0,13,20.0086,-0.00276868,0.0319977
926,46.3,0.22,0,0.3,4,0,13,20.0086,0,0
927,46.35,0.22,0,0.3,4,0,13,20.0086,-0.00276868,0.0319977
928,46.4,0.22,0,0.3,4,0,13,20.0087,0,0
929,46.45,0.22,0,0.3,4,0,13,20.0087,-0.00276868,0.0319977
930,46.5,0.22,0,0.3,4,0,13,20.0087,0,0
931,46.55,0.22,0,0.3,4,0,13,20.0088,-0.00276868,0.0319977
932,46.6,0.22,0,0.3,4,0,13,20.0088,0,0
933,46.65,0.22,0,0.3,4,0,13,20.0088,-0.00276868,0.0319977
934,46.7,0.22,0,0.3,4,0,13,20.0089,0,0
935,46.75,0.22,0,0.3,4,0,13,20.0089,-0.00276868,0.0319977
936,46.8,0.22,0,0.3,4,0,13,20.0089,0,0
937,46.85,0.22,0,0.3,4,0,13,20.009,-0.00276868,0.0319977
938,46.9,0.22,0,0.3,4,0,13,20.009,0,0
939,46.95,0.22,0,0.3,4,0,13,20.009,-0.00276868,0.0319977
940,47,0.22,0,0.3,4,0,13,20.0091,0,0
941,47.05,0.22,0,0.3,4,0,13,20.0091,-0.00276867,0.0319977
942,47.1,0.22,0,0.3,4,0,13,20.0091,0,0
943,47.15,0.22,0,0.3,4,0,13,20.0092,-0.00276867,0.0319977
944,47.2,0.22,0,0.3,4,0,13,20.0092,0,0
945,47.25,0.22,0,0.3,4,0,13,20.0092,-0.00276867,0.0319977
946,47.3,0.22,0,0.3,4,0,13,20.0093,0,0
947,47.35,0.22,0,0.3,4,0,13,20.0093,-0.00276867,0.0319977
948,47.4,0.22,0,0.3,4,0,13,20.0094,0,0
949,47.45,0.22,0,0.3,4,0,13,20.0094,-0.00276867,0.0319977
950,47.5,0.22,0,0.3,4,0,13,20.0094,0,0
951,47.55,0.22,0,0.3,4,0,13,20.0094,-0.00276867,0.0319978
952,47.6,0.22,0,0.3,4,0,13,20.0095,0,0
953,47.65,0.22,0,0.3,4,0,13,20.0095,-0.00276867,0.0319978
954,47.7,0.22,0,0.3,4,0,13,20.0096,0,0
955,47.75,0.22,0,0.3,4,0,13,20.0096,-0.00276867,0.0319978
956,47.8,0.22,0,0.3,4,0,13,20.0096,0,0
957,47.85,0.22,0,0.3,4,0,13,20.0097,-0.00276867,0.0319978
958,47.9,0.22,0,0.3,4,0,13,20.0097,0,0
959,47.95,0.22,0,0.3,4,0,13,20.0097,-0.00276867,0.0319978
960,48,0.22,0,0.3,4,0,13,20.0098,0,0
961,48.05,0.22,0,0.3,4,0,13,20.0098,-0.00276867,0.0319978
962,48.1,0.22,0,0.3,4,0,13,20.0098,0,0
963,48.15,0.22,0,0.3,4,0,13,20.0099,-0.00276867,0.0319978
964,48.2,0.22,0,0.3,4,0,13,20.0099,0,0
965,48.25,0.22,0,0.3,4,0,13,20.0099,-0.00276867,0.0319978
966,48.3,0.22,0,0.3,4,0,13,20.01,0,0
967,48.35,0.22,0,0.3,4,0,13,20.01,-0.00276867,0.0319978
968,48.4,0.22,0,0.3,4,0,13,20.0101,0,0
969,48.45,0.22,0,0.3,4,0,13,20.0101,-0.00276867,0.0319978
970,48.5,0.22,0,0.3,4,0,13,20.0101,0,0
971,48.55,0.22,0,0.3,4,0,13,20.0102,-0.00276866,0.0319978
972,48.6,0.22,0,0.3,4,0,13,20.0102,0,0
973,48.65,0.22,0,0.3,4,0,13,20.0102,-0.00276866,0.0319978
974,48.7,0.22,0,0.3,4,0,13,20.0103,0,0
975,48.75,0.22,0,0.3,4,0,13,20.0103,-0.00276866,0.0319978
976,48.8,0.22,0,0.3,4,0,13,20.0104,0,0
977,48.85,0.22,0,0.3,4,0,13,20.0104,-0.00276866,0.0319978
978,48.9,0.22,0,0.3,4,0,13,20.0104,0,0
979,48.95,0.22,0,0.3,4,0,13,20.0104,-0.00276866,0.0319978
980,49,0.22,0,0.3,4,0,13,20.0105,0,0
981,49.05,0.22,0,0.3,4,0,13,20.0105,-0.00276865,0.0319978
982,49.1,0.22,0,0.3,4,0,13,20.0106,0,0
983,49.15,0.22,0,0.3,4,0,13,20.0106,-0.00276865,0.0319978
984,49.2,0.22,0,0.3,4,0,13,20.0106,0,0
985,49.25,0.22,0,0.3,4,0,13,20.0107,-0.00276865,0.0319978
986,49.3,0.22,0,0.3,4,0,13,20.0107,0,0
987,49.35,0.22,0,0.3,4,0,13,20.0107,-0.00276865,0.0319978
988,49.4,0.22,0,0.3,4,0,13,20.0108,0,0
989,49.45,0.22,0,0.3,4,0,13,20.0108,-0.00276865,0.0319978
990,49.5,0.22,0,0.3,4,0,13,20.0109,0,0
991,49.55,0.22,0,0.3,4,0,13,20.0109,-0.00276865,0.0319978
992,49.6,0.22,0,0.3,4,0,13,20.0109,0,0
993,49.65,0.22,0,0.3,4,0,13,20.011,-0.00276865,0.0319978
994,49.7,0.22,0,0.3,4,0,13,20.011,0,0
995,49.75,0.22,0,0.3,4,0,13,20.011,-0.00276865,0.0319978
996,49.8,0.22,0,0.3,4,0,13,20.0111,0,0
997,49.85,0.22,0,0.3,4,0,13,20.0111,-0.00276865,0.0319978
998,49.9,0.22,0,0.3,4,0,13,20.0112,0,0
999,49.95,0.22,0,0.3,4,0,13,20.0112,-0.00276865,0.0319978
1000,50,0.22,0,0.3,4,0,13,20.0112,0,0
1001,50.05,0.22,0,0.3,4,0,13,20.0113,-0.00276864,0.0319978
1002,50.1,0.22,0,0.3,4,0,13,20.0113,0,0
1003,50.15,0.22,0,0.3,4,0,13,20.0113,-0.00276864,0.0319978
1004,50.2,0.22,0,0.3,4,0,13,20.0114,0,0
1005,50.25,0.22,0,0.3,4,0,13,20.0114,-0.00276864,0.0319978
1006,50.3,0.22,0,0.3,4,0,13,20.0115,0,0
1007,50.35,0.22,0,0.3,4,0,13,20.0115,-0.00276864,0.0319978
1008,50.4,0.22,0,0.3,4,0,13,20.0115,0,0
1009,50.45,0.22,0,0.3,4,0,13,20.0116,-0.00276864,0.0319978
1010,50.5,0.22,0,0.3,4,0,13,20.0116,0,0
1011,50.55,0.22,0,0.3,4,0,13,20.0116,-0.00276863,0.0319979
1012,50.6,0.22,0,0.3,4,0,13,20.0117,0,0
1013,50.65,0.22,0,0.3,4,0,13,20.0117,-0.00276863,0.0319979
1014,50.7,0.22,0,0.3,4,0,13,20.0118,0,0
1015,50.75,0.22,0,0.3,4,0,13,20.0118,-0.00276863,0.0319979
1016,50.8,0.22,0,0.3,4,0,13,20.0118,0,0
1017,50.85,0.22,0,0.3,4,0,13,20.0119,-0.00276863,0.0319979
1018,50.9,0.22,0,0.3,4,0,13,20.0119,0,0
1019,50.95,0.22,0,0.3,4,0,13,20.0119,-0.00276863,0.0319979
1020,51,0.22,0,0.3,4,0,13,20.012,0,0
1021,51.05,0.22,0,0.3,4,0,13,20.012,-0.00276863,0.0319979
1022,51.1,0.22,0,0.3,4,0,13,20.0121,0,0
1023,51.15,0.22,0,0.3,4,0,13,20.0121,-0.00276863,0.0319979
1024,51.2,0.22,0,0.3,4,0,13,20.0122,0,0
1025,51.25,0.22,0,0.3,4,0,13,20.0122,-0.00276863,0.0319979
1026,51.3,0.22,0,0.3,4,0,13,20.0122,0,0
1027,51.35,0.22,0,0.3,4,0,13,20.0122,-0.00276863,0.0319979
1028,51.4,0.22,0,0.3,4,0,13,20.0123,0,0
1029,51.45,0.22,0,0.3,4,0,13,20.0123,-0.00276863,0.0319979
1030,51.5,0.22,0,0.3,4,0,13,20.0124,0,0
1031,51.55,0.22,0,0.3,4,0,13,20.0124,-0.00276862,0.0319979
1032,51.6,0.22,0,0.3,4,0,13,20.0125,0,0
1033,51.65,0.22,0,0.3,4,0,13,20.0125,-0.00276862,0.0319979
1034,51.7,0.22,0,0.3,4,0,13,20.0125,0,0
1035,51.75,0.22,0,0.3,4,0,13,20.0126,-0.00276862,0.0319979
1036,51.8,0.22,0,0.3,4,0,13,20.0126,0,0
1037,51.85,0.22,0,0.3,4,0,13,20.0126,-0.00276862,0.0319979
1038,51.9,0.22,0,0.3,4,0,13,20.0127,0,0
1039,51.95,0.22,0,0.3,4,0,13,20.0127,-0.00276862,0.0319979
1040,52,0.22,0,0.3,4,0,13,20.0128,0,0
1041,52.05,0.22,0,0.3,4,0,13,20.0128,-0.00276861,0.0319979
1042,52.1,0.22,0,0.3,4,0,13,20.0129,0,0
1043,52.15,0.22,0,0.3,4,0,13,20.0129,-0.00276861,0.0319979
1044,52.2,0.22,0,0.3,4,0,13,20.0129,0,0
1045,52.25,0.22,0,0.3,4,0,13,20.013,-0.00276861,0.0319979
1046,52.3,0.22,0,0.3,4,0,13,20.013,0,0
1047,52.35,0.22,0,0.3,4,0,13,20.013,-0.00276861,0.0319979
1048,52.4,0.22,0,0.3,4,0,13,20.0131,0,0
1049,52.45,0.22,0,0.3,4,0,13,20.0131,-0.00276861,0.0319979
1050,52.5,0.22,0,0.3,4,0,13,20.0132,0,0
1051,52.55,0.22,0,0.3,4,0,13,20.0132,-0.0027686,0.0319979
1052,52.6,0.22,0,0.3,4,0,13,20.0133,0,0
1053,52.65,0.22,0,0.3,4,0,13,20.0133,-0.0027686,0.0319979
1054,52.7,0.22,0,0.3,4,0,13,20.0133,0,0
1055,52.75,0.22,0,0.3,4,0,13,20.0134,-0.0027686,0.0319979
1056,52.8,0.22,0,0.3,4,0,13,20.0134,0,0
1057,52.85,0.22,0,0.3,4,0,13,20.0134,-0.0027686,0.0319979
1058,52.9,0.22,0,0.3,4,0,13,20.0135,0,0
1059,52.95,0.22,0,0.3,4,0,13,20.0135,-0.0027686,0.0319979
1060,53,0.22,0,0.3,4,0,13,20.0136,0,0
1061,53.05,0.22,0,0.3,4,0,13,20.0136,-0.00276859,0.0319979
1062,53.1,0.22,0,0.3,4,0,13,20.0137,0,0
1063,53.15,0.22,0,0.3,4,0,13,20.0137,-0.00276859,0.0319979
1064,53.2,0.22,0,0.3,4,0,13,20.0137,0,0
1065,53.25,0.22,0,0.3,4,0,13,20.0138,-0.00276859,0.0319979
1066,53.3,0.22,0,0.3,4,0,13,20.0138,0,0
1067,53.35,0.22,0,0.3,4,0,13,20.0138,-0.00276859,0.0319979
1068,53.4,0.22,0,0.3,4,0,13,20.0139,0,0
1069,53.45,0.22,0,0.3,4,0,13,20.0139,-0.00276859,0.0319979
1070,53.5,0.22,0,0.3,4,0,13,20.014,0,0
1071,53.55,0.22,0,0.3,4,0,13,20.014,-0.00276858,0.031998
1072,53.6,0.22,0,0.3,4,0,13,20.0141,0,0
1073,53.65,0.22,0,0.3,4,0,13,20.0141,-0.00276858,0.031998
1074,53.7,0.22,0,0.3,4,0,13,20.0141,0,0
1075,53.75,0.22,0,0.3,4,0,13,20.0142,-0.00276858,0.031998
1076,53.8,0.22,0,0.3,4,0,13,20.0142,0,0
1077,53.85,0.22,0,0.3,4,0,13,20.0143,-0.00276858,0.031998
1078,53.9,0.22,0,0.3,4,0,13,20.0143,0,0
1079,53.95,0.22,0,0.3,4,0,13,20.0143,-0.00276858,0.031998
1080,54,0.22,0,0.3,4,0,13,20.0144,0,0
1081,54.05,0.22,0,0.3,4,0,13,20.0144,-0.00276857,0.031998
1082,54.1,0.22,0,0.3,4,0,13,20.0145,0,0
1083,54.15,0.22,0,0.3,4,0,13,20.0145,-0.00276857,0.031998
1084,54.2,0.22,0,0.3,4,0,13,20.0146,0,0
1085,54.25,0.22,0,0.3,4,0,13,20.0146,-0.00276857,0.031998
1086,54.3,0.22,0,0.3,4,0,13,20.0146,0,0
1087,54.35,0.22,0,0.3,4,0,13,20.0147,-0.00276857,0.031998
1088,54.4,0.22,0,0.3,4,0,13,20.0147,0,0
1089,54.45,0.22,0,0.3,4,0,13,20.0147,-0.00276857,0.031998
1090,54.5,0.22,0,0.3,4,0,13,20.0148,0,0
1091,54.55,0.22,0,0.3,4,0,13,20.0148,-0.00276856,0.031998
1092,54.6,0.22,0,0.3,4,0,13,20.0149,0,0
1093,54.65,0.22,0,0.3,4,0,13,20.0149,-0.00276856,0.031998
1094,54.7,0.22,0,0.3,4,0,13,20.015,0,0
1095,54.75,0.22,0,0.3,4,0,13,20.015,-0.00276856,0.031998
1096,54.8,0.22,0,0.3,4,0,13,20.0151,0,0
1097,54.85,0.22,0,0.3,4,0,13,20.0151,-0.00276856,0.031998
1098,54.9,0.22,0,0.3,4,0,13,20.0151,0,0
1099,54.95,0.22,0,0.3,4,0,13,20.0152,-0.00276856,0.031998
1100,55,0.22,0,0.3,4,0,13,20.0152,0,0
1101,55.05,0.22,0,0.3,4,0,13,20.0153,-0.00276855,0.031998
1102,55.1,0.22,0,0.3,4,0,13,20.0153,0,0
1103,55.15,0.22,0,0.3,4,0,13,20.0153,-0.00276855,0.031998
1104,55.2,0.22,0,0.3,4,0,13,20.0154,0,0
1105,55.25,0.22,0,0.3,4,0,13,20.0154,-0.00276855,0.031998
1106,55.3,0.22,0,0.3,4,0,13,20.0155,0,0
1107,55.35,0.22,0,0.3,4,0,13,20.0155,-0.00276855,0.031998
1108,55.4,0.22,0,0.3,4,0,13,20.0156,0,0
1109,55.45,0.22,0,0.3,4,0,13,20.0156,-0.00276855,0.031998
1110,55.5,0.22,0,0.3,4,0,13,20.0157,0,0
1111,55.55,0.22,0,0.3,4,0,13,20.0157,-0.00276854,0.031998
1112,55.6,0.22,0,0.3,4,0,13,20.0157,0,0
1113,55.65,0.22,0,0.3,4,0,13,20.0158,-0.00276854,0.031998
1114,55.7,0.22,0,0.3,4,0,13,20.0158,0,0
1115,55.75,0.22,0,0.3,4,0,13,20.0158,-0.00276854,0.031998
1116,55.8,0.22,0,0.3,4,0,13,20.0159,0,0
1117,55.85,0.22,0,0.3,4,0,13,20.0159,-0.00276854,0.031998
1118,55.9,0.22,0,0.3,4,0,13,20.016,0,0
1119,55.95,0.22,0,0.3,4,0,13,20.016,-0.00276854,0.031998
1120,56,0.22,0,0.3,4,0,13,20.0161,0,0
1121,56.05,0.22,0,0.3,4,0,13,20.0161,-0.00276853,0.031998
1122,56.1,0.22,0,0.3,4,0,13,20.0162,0,0
1123,56.15,0.22,0,0.3,4,0,13,20.0162,-0.00276853,0.031998
1124,56.2,0.22,0,0.3,4,0,13,20.0162,0,0
1125,56.25,0.22,0,0.3,4,0,13,20.0163,-0.00276853,0.031998
1126,56.3,0.22,0,0.3,4,0,13,20.0163,0,0
1127,56.35,0.22,0,0.3,4,0,13,20.0164,-0.00276853,0.031998
1128,56.4,0.22,0,0.3,4,0,13,20.0164,0,0
1129,56.45,0.22,0,0.3,4,0,13,20.0164,-0.00276853,0.031998
1130,56.5,0.22,0,0.3,4,0,13,20.0165,0,0
1131,56.55,0.22,0,0.3,4,0,13,20.0165,-0.00276852,0.0319981
1132,56.6,0.22,0,0.3,4,0,13,20.0166,0,0
1133,56.65,0.22,0,0.3,4,0,13,20.0166,-0.00276852,0.0319981
1134,56.7,0.22,0,0.3,4,0,13,20.0167,0,0
1135,56.75,0.22,0,0.3,4,0,13,20.0167,-0.00276852,0.0319981
1136,56.8,0.22,0,0.3,4,0,13,20.0168,0,0
1137,56.85,0.22,0,0.3,4,0,13,20.0168,-0.00276852,0.0319981
1138,56.9,0.22,0,0.3,4,0,13,20.0169,0,0
1139,56.95,0.22,0,0.3,4,0,13,20.0169,-0.00276852,0.0319981
1140,57,0.22,0,0.3,4,0,13,20.0169,0,0
1141,57.05,0.22,0,0.3,4,0,13,20.017,-0.00276851,0.0319981
1142,57.1,0.22,0,0.3,4,0,13,20.017,0,0
1143,57.15,0.22,0,0.3,4,0,13,20.0171,-0.00276851,0.0319981
1144,57.2,0.22,0,0.3,4,0,13,20.0171,0,0
1145,57.25,0.22,0,0.3,4,0,13,20.0171,-0.00276851,0.0319981
1146,57.3,0.22,0,0.3,4,0,13,20.0172,0,0
1147,57.35,0.22,0,0.3,4,0,13,20.0172,-0.00276851,0.0319981
1148,57.4,0.22,0,0.3,4,0,13,20.0173,0,0
1149,57.45,0.22,0,0.3,4,0,13,20.0173,-0.00276851,0.0319981
1150,57.5,0.22,0,0.3,4,0,13,20.0174,0,0
1151,57.55,0.22,0,0.3,4,0,13,20.0174,-0.0027685,0.0319981
1152,57.6,0.22,0,0.3,4,0,13,20.0175,0,0
1153,57.65,0.22,0,0.3,4,0,13,20.0175,-0.0027685,0.0319981
1154,57.7,0.22,0,0.3,4,0,13,20.0176,0,0
1155,57.75,0.22,0,0.3,4,0,13,20.0176,-0.0027685,0.0319981
1156,57.8,0.22,0,0.3,4,0,13,20.0176,0,0
1157,57.85,0.22,0,0.3,4,0,13,20.0177,-0.0027685,0.0319981
1158,57.9,0.22,0,0.3,4,0,13,20.0177,0,0
1159,57.95,0.22,0,0.3,4,0,13,20.0178,-0.0027685,0.0319981
1160,58,0.22,0,0.3,4,0,13,20.0178,0,0
1161,58.05,0.22,0,0.3,4,0,13,20.0179,-0.00276849,0.0319981
1162,58.1,0.22,0,0.3,4,0,13,20.0179,0,0
1163,58.15,0.22,0,0.3,4,0,13,20.0179,-0.00276849,0.0319981
1164,58.2,0.22,0,0.3,4,0,13,20.018,0,0
1165,58.25,0.22,0,0.3,4,0,13,20.018,-0.00276849,0.0319981
1166,58.3,0.22,0,0.3,4,0,13,20.0181,0,0
1167,58.35,0.22,0,0.3,4,0,13,20.0181,-0.00276849,0.0319981
1168,58.4,0.22,0,0.3,4,0,13,20.0182,0,0
1169,58.45,0.22,0,0.3,4,0,13,20.0182,-0.00276849,0.0319981
1170,58.5,0.22,0,0.3,4,0,13,20.0183,0,0
1171,58.55,0.22,0,0.3,4,0,13,20.0183,-0.00276847,0.0319981
1172,58.6,0.22,0,0.3,4,0,13,20.0184,0,0
1173,58.65,0.22,0,0.3,4,0,13,20.0184,-0.00276847,0.0319981
1174,58.7,0.22,0,0.3,4,0,13,20.0184,0,0
1175,58.75,0.22,0,0.3,4,0,13,20.0185,-0.00276847,0.0319981
1176,58.8,0.22,0,0.3,4,0,13,20.0185,0,0
1177,58.85,0.22,0,0.3,4,0,13,20.0186,-0.00276847,0.0319981
1178,58.9,0.22,0,0.3,4,0,13,20.0186,0,0
1179,58.95,0.22,0,0.3,4,0,13,20.0187,-0.00276847,0.0319981
1180,59,0.22,0,0.3,4,0,13,20.0187,0,0
1181,59.05,0.22,0,0.3,4,0,13,20.0188,-0.00276846,0.0319982
1182,59.1,0.22,0,0.3,4,0,13,20.0188,0,0
1183,59.15,0.22,0,0.3,4,0,13,20.0188,-0.00276846,0.0319982
1184,59.2,0.22,0,0.3,4,0,13,20.0189,0,0
1185,59.25,0.22,0,0.3,4,0,13,20.0189,-0.00276846,0.0319982
1186,59.3,0.22,0,0.3,4,0,13,20.019,0,0
1187,59.35,0.22,0,0.3,4,0,13,20.019,-0.00276846,0.0319982
1188,59.4,0.22,0,0.3,4,0,13,20.0191,0,0
1189,59.45,0.22,0,0.3,4,0,13,20.0191,-0.00276846,0.0319982
1190,59.5,0.22,0,0.3,4,0,13,20.0192,0,0
1191,59.55,0.22,0,0.3,4,0,13,20.0192,-0.00276845,0.0319982
1192,59.6,0.22,0,0.3,4,0,13,20.0193,0,0
1193,59.65,0.22,0,0.3,4,0,13,20.0193,-0.00276845,0.0319982
1194,59.7,0.22,0,0.3,4,0,13,20.0194,0,0
1195,59.75,0.22,0,0.3,4,0,13,20.0194,-0.00276845,0.0319982
1196,59.8,0.22,0,0.3,4,0,13,20.0194,0,0
1197,59.85,0.22,0,0.3,4,0,13,20.0195,-0.00276845,0.0319982
1198,59.9,0.22,0,0.3,4,0,13,20.0195,0,0
1199,59.95,0.22,0,0.3,4,0,13,20.0196,-0.00276845,0.0319982
