step,time,x,y,z,T,qdot,is_component,k,rho,cp,vx,vy,vz,h
dx,0.048894999999999994,dy,0.049703181818181813,dz,0.048836513157894737
0,0,0,1,12,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.015077122568320788,-0.086060381136555897,0.62206724402732294,0
0,0,0,1,13,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.012650298846826797,-0.076128766272334586,0.70192794331442243,0
0,0,0,1,14,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.010360908407293824,-0.067710179480929,0.77146092050982928,0
0,0,0,1,15,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.0082523323806810225,-0.059478156686650838,0.83157243089339072,0
0,0,0,1,16,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.0063992009028228328,-0.05073039220755321,0.88235562708752369,0
0,0,0,1,17,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.0047976805321198017,-0.041286478768394259,0.92374622086798985,0
0,0,0,1,18,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.0034911221159012423,-0.0310775716343034,0.95582020616427732,0
0,0,0,1,19,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.0024763137139637652,-0.020014504787738766,0.97862485204173266,0
0,0,0,1,20,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.0017198470255008441,-0.0079615063017317439,0.99207177116370249,0
0,0,0,1,21,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.0011762865011240918,0.0049500519601786393,0.99591704209639331,0
0,0,0,1,22,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.00079913874224457626,0.016822753635707548,0.99060241614415423,0
0,0,0,1,23,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.00053835557528586974,0.02743427731452602,0.97729166821922109,0
0,0,0,1,24,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.00036258757790629426,0.037132679348406382,0.95694411766866949,0
0,0,0,1,25,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.00024209087565140187,0.046210818765017106,0.9302048759100765,0
0,0,0,1,26,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.00016310660997759387,0.054885216426194219,0.89750189490402987,0
0,0,0,1,27,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.00011004718671742093,0.063302299073478813,0.85912112722740597,0
0,0,0,1,28,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-7.6965823312983428e-05,0.071548120036559387,0.81525482110768821,0
0,0,0,1,29,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-4.9281570222779847e-05,0.079633847439048444,0.76612639981114738,0
0,0,0,1,30,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-3.0119722166003498e-05,0.087411602204043662,0.71255673696512323,0
0,0,0,1,31,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-1.5426450372812965e-05,0.10147744916379017,0.65132004358381379,0
0,0,0,1,32,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-4.4000739970845068e-06,0.1104079237788726,0.58212627396201067,0
0,0,0,1,33,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,9.8177106151751284e-06,0.12142645573424725,0.50750634638608827,0
0,0,0,1,34,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,2.2519861424121622e-05,0.13517039670332168,0.42543437023062058,0
0,0,0,1,35,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,3.8835138719561808e-05,0.15282784278297601,0.33325012183134728,0
0,0,0,1,36,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,4.9687092858869229e-05,0.1752376218686417,0.22579973149364096,0
0,0,0,1,37,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,6.3142199030966864e-05,0.24122578439381437,0.083698624267254579,0
0,0,0,2,0,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,0,2.8374085688158277,-0.13806718685523356,0
0,0,0,2,1,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,0,2.8869503487923076,-0.46896299439481209,0
0,0,0,2,2,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.17665180881508488,3.5348444689851028,-0.45335410748642602,0
0,0,0,2,3,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,0,3.5993716779506331,-0.18057994199250588,0
0,0,0,2,4,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,0,3.5687445889963394,-0.058121642045658395,0
0,0,0,2,5,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,0,0,0,0
0,0,0,2,6,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,0,0,0,0
0,0,0,2,7,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,0,0,0,0
0,0,0,2,8,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.024636077389530619,-0.33729778250991449,0.085263649034057143,0
0,0,0,2,9,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.02206743051503857,-0.34176842911368521,0.24768559868092679,0
0,0,0,2,10,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.018988671488921197,-0.19730882396773092,0.40829606840184463,0
0,0,0,2,11,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.017076541099451031,-0.16066228357349061,0.54245999986828675,0
0,0,0,2,12,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.015029504787969524,-0.14228988639734197,0.63576401947874184,0
0,0,0,2,13,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.012577340710254835,-0.12419141304836988,0.71365167945824359,0
0,0,0,2,14,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.010347014489706045,-0.11220132135485925,0.78094667750911517,0
0,0,0,2,15,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.0082527884768281747,-0.099100621025408842,0.84067207214543416,0
0,0,0,2,16,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.0063786249260216633,-0.084690099753419068,0.89148477499115364,0
0,0,0,2,17,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.0047717073018546411,-0.06898049169398994,0.93296642694680876,0
0,0,0,2,18,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.0034580883494887494,-0.051986127253927011,0.96511578509272145,0
0,0,0,2,19,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.002445937429633198,-0.033561741062245617,0.98800184342224007,0
0,0,0,2,20,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.0016942885199691048,-0.013378355424587778,1.0014990081722113,0
0,0,0,2,21,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.0011565485925777771,0.0085489876342996936,1.0051676545671802,0
0,0,0,2,22,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.00078338716837183945,0.028388816098166708,0.99948437664843037,0
0,0,0,2,23,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.00052886014752097908,0.045946085327928682,0.98588212920848972,0
0,0,0,2,24,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.00035478919872389557,0.061961779841558463,0.96541465345513566,0
0,0,0,2,25,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.0002388254877551641,0.076964230873664635,0.93872423953750606,0
0,0,0,2,26,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.00015942107681898705,0.091314576981033485,0.90621687274267537,0
0,0,0,2,27,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.00011050580712114287,0.10526030884540929,0.86814423342547642,0
0,0,0,2,28,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-7.2979482695883447e-05,0.11896929291711206,0.82461247870641019,0
0,0,0,2,29,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-4.5415218131453714e-05,0.13253861228447597,0.77546369003868287,0
0,0,0,2,30,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-2.4137758784174923e-05,0.14590538813947412,0.71974957405530837,0
0,0,0,2,31,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-1.0141393141776527e-05,0.16571475980487205,0.66048885339159591,0
0,0,0,2,32,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,7.4081672455739514e-06,0.18046502489026536,0.59776623450155086,0
0,0,0,2,33,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,2.4302966555426227e-05,0.19724372307261773,0.52902805568457623,0
0,0,0,2,34,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,4.7645628404261273e-05,0.21711396427100602,0.45598506247771575,0
0,0,0,2,35,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,8.0598553272641951e-05,0.24282877880073891,0.37900582400957372,0
0,0,0,2,36,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,0.00011994452902500368,0.3421126112528402,0.23373584295800368,0
0,0,0,2,37,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,0.00013034731371764581,0.39133408889440036,0.063992777840054527,0
0,0,0,3,0,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,0,3.0121910890086929,-0.033639797797265426,0
0,0,0,3,1,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,0,3.1008212135786581,-0.08455547205190625,0
0,0,0,3,2,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,0.11946187724692284,3.4217980777581936,-0.14202701362477629,0
0,0,0,3,3,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,0,3.5298668010347418,-0.17822929022043377,0
0,0,0,3,4,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,0,3.4209537874694549,-0.087117950850298304,0
0,0,0,3,5,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,0,0,0,0
0,0,0,3,6,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,0,0,0,0
0,0,0,3,7,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,0,0,0,0
0,0,0,3,8,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.023078665959348453,-0.46273626111112576,0.085681283943475364,0
0,0,0,3,9,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.021570885537496382,-0.45775213251747993,0.25174552835831115,0
0,0,0,3,10,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.018573792797006848,-0.37898689123485441,0.46466816397957855,0
0,0,0,3,11,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.016720407515948148,-0.19246473398567204,0.61153619290176553,0
0,0,0,3,12,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.014824319677047672,-0.18774678277581264,0.65773925551723589,0
0,0,0,3,13,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.012590470120206749,-0.1715822756608037,0.72603623452909161,0
0,0,0,3,14,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.010353177181768222,-0.15688762184142402,0.79504110088845248,0
0,0,0,3,15,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.0082388695160721653,-0.13901213882976196,0.85561883008608319,0
0,0,0,3,16,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.0063398143754498301,-0.11879946054730378,0.906750437296032,0
0,0,0,3,17,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.0047161078155889069,-0.096728084313486534,0.94820780463300647,0
0,0,0,3,18,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.0034040093441511862,-0.07290996933476139,0.98017299207943775,0
0,0,0,3,19,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.0023965292168054691,-0.047137106928175326,1.002851208519469,0
0,0,0,3,20,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.0016511422572751371,-0.018759549197890933,1.0161435977160609,0
0,0,0,3,21,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.0011232848652722313,0.012524282724485703,1.0194644915440647,0
0,0,0,3,22,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.00076160265222456342,0.040278562822730096,1.0133703090815498,0
0,0,0,3,23,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.00051253882128700118,0.064569352840562894,0.99956638334578163,0
0,0,0,3,24,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.00034427920273846373,0.086685707591455885,0.97916872460806859,0
0,0,0,3,25,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.00023016205339447841,0.10742145303358669,0.95280005616391905,0
0,0,0,3,26,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.00015636263248715906,0.12727693173381416,0.92084134854541455,0
0,0,0,3,27,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.00010466496404765074,0.14658757616198453,0.88354119177636781,0
0,0,0,3,28,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-6.8156018299718162e-05,0.16560064496136151,0.84105710336823547,0
0,0,0,3,29,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-3.8541283195957762e-05,0.18457722854771769,0.79350627039817689,0
0,0,0,3,30,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-1.8810973139525642e-05,0.20397888538205158,0.74115379555880867,0
0,0,0,3,31,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,4.8098883521717922e-06,0.22500606499699488,0.6851503977530905,0
0,0,0,3,32,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,2.6038194213029326e-05,0.24622191494572274,0.6249891864106516,0
0,0,0,3,33,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,6.0566466567758369e-05,0.26619909107247081,0.5612567625894207,0
0,0,0,3,34,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,0.0001034054842300177,0.28596581744943628,0.49867688175989572,0
0,0,0,3,35,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,0.00017441101532035883,0.39100572832867109,0.36200520444052031,0
0,0,0,3,36,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,0.00024637672291683422,0.51151947355006488,0.1945686209438843,0
0,0,0,3,37,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,0.0002772922650288462,0.52395227989158299,0.066736244657713217,0
0,0,0,4,0,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,0,2.9742107838687106,0.070983526926898605,0
0,0,0,4,1,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,0,2.9987069906308945,0.25961230060186191,0
0,0,0,4,2,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,0.3381356416030119,3.0458448864420884,0.32984057695317348,0
0,0,0,4,3,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,0.82875485896166801,3.0668545178590696,-0.094361860368113143,0
0,0,0,4,4,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,0,3.0925567458219954,-0.23557366364632329,0
0,0,0,4,5,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,0,0,0,0
0,0,0,4,6,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,0,0,0,0
0,0,0,4,7,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,0,0,0,0
0,0,0,4,8,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.022050196151594446,-0.59458923073372549,0.088963557787544167,0
0,0,0,4,9,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.020930014947523504,-0.58070971222449463,0.26083663441138827,0
0,0,0,4,10,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.0185160652729086,-0.54127356676096661,0.40768734914132987,0
0,0,0,4,11,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.016177688043039474,-0.24150223371482926,0.53832679450987164,0
0,0,0,4,12,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.014598241182976727,-0.23921142071419826,0.65314873747522828,0
0,0,0,4,13,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.012529906340497554,-0.22399202596679046,0.74140471149002174,0
0,0,0,4,14,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.010308051398856313,-0.20364820767401198,0.81554831630462554,0
0,0,0,4,15,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.0081641971019762987,-0.17966269107994109,0.87797371043419714,0
0,0,0,4,16,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.0062617090136107157,-0.15300752954744021,0.92941381532029288,0
0,0,0,4,17,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.004618399098378005,-0.12422166302020524,0.97043815493894936,0
0,0,0,4,18,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.0033105365144766234,-0.093465787798542949,1.0016834782918018,0
0,0,0,4,19,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.002316250516922178,-0.060380869823655071,1.0236080807359862,0
0,0,0,4,20,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.0015881318734435722,-0.023839582173833862,1.0362515244109132,0
0,0,0,4,21,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.0010783671127800041,0.016961470628843758,1.0389866935804282,0
0,0,0,4,22,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.00072803125735790156,0.052385849337163302,1.03249900783418,0
0,0,0,4,23,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.00049017826292707797,0.083076886096312752,1.0187019966430884,0
0,0,0,4,24,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.00032765817668532505,0.11098707247544098,0.9987007333251221,0
0,0,0,4,25,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.00022062964260068235,0.13719198334974414,0.97305895136240839,0
0,0,0,4,26,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.00014689458216832823,0.16231323309905346,0.94211424067366145,0
0,0,0,4,27,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-9.9272872858195737e-05,0.18672906829292951,0.90610025877541078,0
0,0,0,4,28,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-6.0274082823376052e-05,0.21068629516118914,0.86522181491328398,0
0,0,0,4,29,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-3.0270587778543363e-05,0.23438691044072596,0.81974241511266865,0
0,0,0,4,30,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-3.4811728516991419e-06,0.25804098992213631,0.77012453365258615,0
0,0,0,4,31,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,2.8950780702496884e-05,0.28180787704688282,0.7172046390212683,0
0,0,0,4,32,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,6.7003595603785769e-05,0.30939538697729996,0.65936676610761213,0
0,0,0,4,33,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,0.00012536765416331673,0.3329659863328146,0.59514200719958077,0
0,0,0,4,34,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,0.00021189004255174894,0.35564882741901571,0.52316557420371235,0
0,0,0,4,35,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,0.00034461009966189535,0.59298496838307835,0.39208878985445739,0
0,0,0,4,36,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,0.00052256055082646662,0.64950324185917885,0.22417196945988815,0
0,0,0,4,37,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,0.00059045805116629134,0.66673736342850887,0.07444758083205695,0
0,0,0,5,0,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,0,2.8562440542544625,0.04494706191478634,0
0,0,0,5,1,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,0,2.8268040303066706,0.14118326726544794,0
0,0,0,5,2,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,0.13903835791569924,2.7074937060736355,0.09577125135863912,0
0,0,0,5,3,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,0.084621578783028534,2.5933329240774654,-0.071130427518461589,0
0,0,0,5,4,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,0,2.7809019818591452,-0.070665473526439093,0
0,0,0,5,5,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,0,0,0,0
0,0,0,5,6,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,0,0,0,0
0,0,0,5,7,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,0,0,0,0
0,0,0,5,8,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.021153830261925206,-0.73927043421734395,0.096349581115776128,0
0,0,0,5,9,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.020248605065816227,-0.7150251768250615,0.2829483045094543,0
0,0,0,5,10,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.018122842972559283,-0.64910931895884549,0.4518427336672568,0
0,0,0,5,11,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.015683809026458981,-0.33172559975982774,0.58419898316819041,0
0,0,0,5,12,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.014275572998588082,-0.30653481791203674,0.6848406650234492,0
0,0,0,5,13,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.012287863835040869,-0.28118896653111947,0.77259928562785962,0
0,0,0,5,14,20,0,0,0.025870000000000001,1.2250000000000001,1005.5,-0.010112405569297805,-0.25254777154349078,0.84786237166832379,0
